orden_nro,estado,finalizada,entrega,cliente,cuit,fecha_emision,fecha_entrega,deposito_origen,responsable,linea,id_articulo,codigo,articulo,marca,cantidad,cant_entregada,pendiente,um,precio,monto_pendiente,notas,notas_linea
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,1,RE3000BLBLBL5,3000-1,Reef 3000 Logo Prog Crew Bl/Bl/Bl 5,Reef,60.0000,0.0000,60.0000,uni,5999.5000,359970.00000000,,"<Notas>
  <Nota>
    <CUIT>30698471472</CUIT>
    <Cliente>Dinosaurio SA (tiendas Vesta)</Cliente>
    <Direccion>Rodriguez del Busto 4086, Barrio Alto Verde</Direccion>
    <Telefono>03515261500 int 1193</Telefono>
    <Expreso>A CARGO DEL PROVEEDOR</Expreso>
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,2,RE3000NENENE5,3000-2,Reef 3000 Logo Prog Crew Ne/Ne/Ne 5,Reef,120.0000,0.0000,120.0000,uni,5999.5000,719940.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,4,RE3080BLBLBL3,3080-1,Reef 3080 KIDS LOGO PROG CREW Bl/Bl/Bl 3,Reef,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,5,RE3080NENENE3,3080-2,Reef 3080 KIDS LOGO PROG CREW Ne/Ne/Ne 3,Reef,120.0000,0.0000,120.0000,uni,5589.3000,670716.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,6,RE3080BLNEGR3,3080-3,Reef 3080 KIDS LOGO PROG CREW Bl/Ne/Gr 3,Reef,120.0000,48.0000,72.0000,uni,5589.3000,402429.60000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,7,RE3120BLNEGR4,3120-1 T4,Reef 3120 INV SNEAKER Bl/Ne/Gr 4,Reef,120.0000,0.0000,120.0000,uni,4255.9000,510708.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,8,RE3120BLNEGR5,3120-1 T5,Reef 3120 INV SNEAKER Bl/Ne/Gr 5,Reef,120.0000,0.0000,120.0000,uni,4255.9000,510708.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,13,RE3300BLNEGR5,3300-1,Reef 3300 REEF MT SNEAKER Bl/Ne/Gr 5,Reef,240.0000,0.0000,240.0000,uni,4820.0000,1156800.00000000,,
300042472,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,15,RE3300NENENE5,3300-3,Reef 3300 REEF MT SNEAKER Ne/Ne/Ne 5,Reef,120.0000,0.0000,120.0000,uni,4820.0000,578400.00000000,,
300042473,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,1,RE3000BLBLBL5,3000-1,Reef 3000 Logo Prog Crew Bl/Bl/Bl 5,Reef,60.0000,0.0000,60.0000,uni,5999.5000,359970.00000000,,"<Notas>
  <Nota>
    <CUIT>30698471472</CUIT>
    <Cliente>Dinosaurio SA (tiendas Vesta)</Cliente>
    <Direccion>Av. Fuerza Aerea Argentina 1700, X5010, Cordoba</Direccion>
    <Telefono>03515261500 int 1193</Telefono>
    <Expreso>A CARGO DEL PROVEEDOR</Expreso>
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042473,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,2,RE3000NENENE5,3000-2,Reef 3000 Logo Prog Crew Ne/Ne/Ne 5,Reef,60.0000,0.0000,60.0000,uni,5999.5000,359970.00000000,,
300042473,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,4,RE3120BLNEGR4,3120-1 T4,Reef 3120 INV SNEAKER Bl/Ne/Gr 4,Reef,120.0000,0.0000,120.0000,uni,4255.9000,510708.00000000,,
300042473,Confirmada,False,Parcial,Dinosaurio SA (tiendas Vesta),30698471472,21/05/2026,21/05/2026,Depósito Terminado,RE-Diego,5,RE3120BLNEGR5,3120-1 T5,Reef 3120 INV SNEAKER Bl/Ne/Gr 5,Reef,120.0000,0.0000,120.0000,uni,4255.9000,510708.00000000,,
300042569,Confirmada,False,Parcial,DULIO DEL GRECO  ,,07/07/2026,07/07/2026,Depósito Terminado,patricia,10,PU8372NENENE5,r11-938372-02,Puma 8372-02 New Generation Crew 3P Ne/Ne/Ne 5,Puma,48.0000,0.0000,48.0000,uni,8717.5000,418440.00000000,,
300042489,Confirmada,False,Parcial,FERREIRA,,01/06/2026,01/06/2026,Depósito Terminado,patricia,42,SEPU56BLNE5,z16-950056-01,Puma 950056-01 Traction Crew Sock 1P Blanco/Negro 5,Puma,36.0000,0.0000,36.0000,par,6153.4000,221522.40000000,,
300042522,Confirmada,False,Parcial,GRAELLS,,12/06/2026,12/06/2026,Depósito Terminado,patricia,38,SEPU56BLNE5,z16-950056-01,Puma 950056-01 Traction Crew Sock 1P Blanco/Negro 5,Puma,60.0000,0.0000,60.0000,par,6153.4000,369204.00000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,1,PU7953NEM45,e5-907953-01,Puma 7953-01 BWT LIFESTYLE Q Ne/M4 5,Puma,12.0000,0.0000,12.0000,uni,4717.5000,56610.00000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>JOSE GERONIMO</Cliente>
    <Direccion>ALEM 484 ROJAS </Direccion>
    <Telefono />
    <Expreso>EL RESERO</Expreso>
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,2,PU7950BLBL5,e7-907950-02,Puma 7950-02 Unisex BWT Cushioned Bl/Bl 5,Puma,12.0000,0.0000,12.0000,uni,5897.0000,70764.00000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,3,PU504NENENE5,p1-906807/01,PUMA 6807-01 Inv. Sneakers 3P Ne/Ne/Ne 5,Puma,36.0000,0.0000,36.0000,uni,6153.4000,221522.40000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,4,PU504BLBLBL5,p1-906807/03,PUMA 6807-03 Inv. Sneakers 3P Bl/Bl/Bl 5,Puma,12.0000,0.0000,12.0000,uni,6153.4000,73840.80000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,5,PU595BLBLBL5,q1-7312-892574/01,PUMA 6110-01 Sport 3P Bl/Bl/Bl 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,6,PU595GMM4NE5,q2-7312-892574/02,PUMA 2574-02 Sport 3P Gm/M4/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,,
300042572,Confirmada,False,Pendiente,JOSE GERONIMO,,10/07/2026,10/07/2026,Depósito Terminado,patricia,7,PU8022NEGMBL6,y2-888022/02,Puma 8022-02 Sport XXL Px3 Ne/Gm/Bl 6,Puma,24.0000,0.0000,24.0000,uni,7179.0000,172296.00000000,,
300042509,Confirmada,False,Parcial,KADIMA S.A.,30-70868039-3,08/06/2026,07/06/2026,Depósito Terminado,pu-nea,5,PU7563VECENE5,d3-947563-03,Puma 7563-03 Unisex Logo Crew Sock 3P Ve/Ce/Ne 5,Puma,162.0000,96.0000,66.0000,uni,7691.8000,507658.80000000,30 dias 10%  todo facturado,
300042509,Confirmada,False,Parcial,KADIMA S.A.,30-70868039-3,08/06/2026,07/06/2026,Depósito Terminado,pu-nea,10,PU8372BLBLBL5,r10-938372-01,Puma 8372-01 New Generation Crew 3P Bl/Bl/Bl 5,Puma,120.0000,72.0000,48.0000,uni,8717.5000,418440.00000000,30 dias 10%  todo facturado,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,3,KP610NENENE6,,Kamp 610 Tripack Ne/Ne/Ne 6,Kamp ,120.0000,0.0000,120.0000,uni,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,6,KP610BLBLBL6,,Kamp 610 Tripack Bl/Bl/Bl 6,Kamp ,120.0000,0.0000,120.0000,uni,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,7,KP610BLGMNE4,,Kamp 610 Tripack Bl/Gm/Ne 4,Kamp ,675.0000,554.0000,121.0000,uni,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,9,KP610BLGMNE6,,Kamp 610 Tripack Bl/Gm/Ne 6,Kamp ,225.0000,0.0000,225.0000,uni,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,11,SEKP611BL5,,Kamp 611 Kamp Antideslizantes Blanco 5,Kamp ,432.0000,362.0000,70.0000,par,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,14,SEKP611NE4,,Kamp 611 Kamp Antideslizantes Negro 4,Kamp ,744.0000,351.0000,393.0000,par,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,15,SEKP611NE5,,Kamp 611 Kamp Antideslizantes Negro 5,Kamp ,744.0000,531.0000,213.0000,par,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,16,SEKP609BL5,,Kamp 609 Kamp Pantorrilleras Blanco 5,Kamp ,240.0000,0.0000,240.0000,par,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,17,SEKP609MN5,,Kamp 609 Kamp Pantorrilleras Marino 5,Kamp ,144.0000,0.0000,144.0000,par,0.0000,0E-8,,
300042488,Confirmada,False,Parcial,KAMP-JUNIO,,30/05/2026,30/05/2026,Depósito Terminado,soledad,18,SEKP609NE5,,Kamp 609 Kamp Pantorrilleras Negro 5,Kamp ,360.0000,0.0000,360.0000,par,0.0000,0E-8,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,3,SEbw8869NE1,a1-8869/08-S,Puma BW 8869 Basic Boxer Negro 1,Puma BW,18.0000,0.0000,18.0000,uni,12820.0000,230760.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,4,SEbw8869MNMN1,a6-8869/60,Puma BW 8869 Basic Boxer Marino/Marino S,Puma BW,18.0000,0.0000,18.0000,uni,12820.0000,230760.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,5,SEbw8869NE2,b1-8869/08-M,Puma BW 8869 Basic Boxer Negro 2,Puma BW,48.0000,0.0000,48.0000,uni,12820.0000,615360.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,6,SEbw8869MNMN2,b6-8869/60,Puma BW 8869 Basic Boxer Marino/Marino M,Puma BW,48.0000,0.0000,48.0000,par,12820.0000,615360.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,7,SEbw8869NE3,c1-8869/08-L,Puma BW 8869 Basic Boxer Negro 3,Puma BW,108.0000,0.0000,108.0000,uni,12820.0000,1384560.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,8,SEbw8869MNMN3,c6-8869/60,Puma BW 8869 Basic Boxer Marino/Marino L,Puma BW,108.0000,0.0000,108.0000,par,12820.0000,1384560.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,9,SEbw8869NE4,d1-8869/08-XL,Puma BW 8869 Basic Boxer Negro 4,Puma BW,60.0000,0.0000,60.0000,uni,12820.0000,769200.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,10,SEbw8869MNMN4,d6-8869/60,Puma BW 8869 Basic Boxer Marino/Marino XL,Puma BW,60.0000,0.0000,60.0000,par,12820.0000,769200.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,11,SEbw8869NE5,d8-8869/08-XXL,Puma BW 8869 Basic Boxer Negro XXL,Puma BW,24.0000,0.0000,24.0000,uni,12820.0000,307680.00000000,,
300042460,Confirmada,False,Pendiente,LA MADRILEÑA,,14/05/2026,14/05/2026,Depósito Terminado,patricia,12,SEbw8869MNMN5,d8-8869/60,Puma BW 8869 Basic Boxer Marino/Marino XXL,Puma BW,24.0000,0.0000,24.0000,par,12820.0000,307680.00000000,,
300042367,Confirmada,False,Parcial,LEVIS ARGENTINA MARZO,,19/03/2026,19/03/2026,Depósito Terminado,soledad,3,LE7864BLBL5,D1 37864-M003,Levis 7864-M003 Reg Cut Sport Stripe 2P Bl/Bl 5,Levis,500.0000,350.0000,150.0000,uni,7756.1000,1163415.00000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,1,LE7862MNMN5,E1 37864-M002,Levis (7862)7864-M002 Reg Cut Wordmark Logo 2P Mn/Mn 5,Levis,904.0000,0.0000,904.0000,uni,7561.0000,6835144.00000000,,"<Notas>
  <Nota>
    <CUIT />
    <Cliente>LEVIS-AGOSTO ARGENTINA</Cliente>
    <Direccion />
    <Telefono />
    <Expreso />
    <DireccionExpreso />
    <Notas />
  </Nota>
</Notas>"
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,2,LE7862GTM45,,Levis (7862)7864-M004 Reg Cut Wordmark Logo 2P Gt/M4 5,Levis,1506.0000,0.0000,1506.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,3,LE7862NENE5,,Levis (7862)7864-M006 Reg Cut Wordmark Logo 2P Ne/Ne 5,Levis,1807.0000,0.0000,1807.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,4,LE7864BLBL5,D1 37864-M003,Levis 7864-M003 Reg Cut Sport Stripe 2P Bl/Bl 5,Levis,723.0000,0.0000,723.0000,uni,7756.1000,5607660.30000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,5,LE7864BLNE5,,Levis 7864-M001 Reg Cut Sport Stripe 2P Bl/Ne 5,Levis,904.0000,0.0000,904.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,6,LE7864AEBL5,,Levis 7864-M005 Reg Cut Sport Stripe 2P Ae/Bl 5,Levis,542.0000,0.0000,542.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,8,LE7863BLBLBL5,A1 37863-M003,Levis 7863-M003 Low Cut Wordmark Logo 3P Bl/Bl/Bl 5,Levis,904.0000,0.0000,904.0000,uni,8048.8000,7276115.20000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,9,LE7863GTM4BL5,A2 37863-M004,Levis 7863-M004 Low Cut Wordmark Logo 3P Gt/M4/Bl 5,Levis,1084.0000,0.0000,1084.0000,uni,8048.8000,8724899.20000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,10,LE7571BLBL5,B1 37571-M003,Levis 7571-M003 Low Cut Sport Stripe 2P Bl/Bl 5,Levis,813.0000,0.0000,813.0000,uni,6585.4000,5353930.20000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,11,LE8459AEMN5,,Levis 8459-M001 Reg Cut Bandana Print 2P Ae/Mn 5,Levis,265.0000,0.0000,265.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,12,LE7539NENENE5,G1 37538-M001,Levis (7539)7538-M001 Mid Cut Batwing Logo 3P Ne/Ne/Ne 5,Levis,723.0000,0.0000,723.0000,uni,11658.6000,8429167.80000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,13,LE7539MNMNMN5,G2 37538-M002,Levis (7539)7538-M002 Mid Cut Batwing Logo 3P Mn/Mn/Mn 5,Levis,542.0000,0.0000,542.0000,uni,11658.6000,6318961.20000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,14,LE7538BLBL5,C1 37538-M003,Levis 7538-M003 Mid Cut Sport Stripe 2P Bl/Bl 5,Levis,1084.0000,0.0000,1084.0000,uni,7073.2000,7667348.80000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,15,LE7538BLNE5,,Levis 7538-M004 Mid Cut Sport Stripe 2P Bl/Ne 5,Levis,1084.0000,0.0000,1084.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,16,LE7867NENE4,H1 37867-W001,Levis 7867-W001 Women Low Rise Logo 2P Ne/Ne 4,Levis,813.0000,0.0000,813.0000,uni,7561.0000,6147093.00000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,17,LE7867BLBL4,H2 37867-W002,Levis 7867-W002 Women Low Rise Logo 2P Bl/Bl 4,Levis,542.0000,0.0000,542.0000,uni,7561.0000,4098062.00000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,19,LE7863BLBLBL4,F2 37863-W002,Levis (7861)7863-W002 Low Cut Wordmark Logo 3P Bl/Bl/Bl 4,Levis,361.0000,0.0000,361.0000,uni,8048.8000,2905616.80000000,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,20,LE7870NENE4,,Levis 7870-W001 Short Cut Logo Sport 2P Ne/Ne 4,Levis,542.0000,0.0000,542.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,21,LE7870CRCR4,,Levis 7870-W004 Short Cut Logo Sport 2P Cr/Cr 4,Levis,361.0000,0.0000,361.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,22,LE3953MNMN4,,Levis 3953-W003 Low Cut Sport 2P Mn/Mn 4,Levis,150.0000,0.0000,150.0000,uni,0.0000,0E-8,,
300042501,Confirmada,False,Parcial,LEVIS-AGOSTO ARGENTINA,,05/06/2026,05/06/2026,Depósito Terminado,soledad,23,LE3953CRCR4,,Levis 3953-W004 Low Cut Sport 2P Cr/Cr 4,Levis,150.0000,0.0000,150.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,2,LE7862GTM45,,Levis (7862)7864-M004 Reg Cut Wordmark Logo 2P Gt/M4 5,Levis,114.0000,0.0000,114.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,3,LE7862NENE5,,Levis (7862)7864-M006 Reg Cut Wordmark Logo 2P Ne/Ne 5,Levis,126.0000,0.0000,126.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,10,LE8459AEMN5,,Levis 8459-M001 Reg Cut Bandana Print 2P Ae/Mn 5,Levis,86.0000,0.0000,86.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,11,LE8459BLM45,,Levis 8459-M002 Reg Cut Bandana Print 2P Bl/M4 5,Levis,100.0000,0.0000,100.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,18,LE7870NENE4,,Levis 7870-W001 Short Cut Logo Sport 2P Ne/Ne 4,Levis,100.0000,87.0000,13.0000,uni,0.0000,0E-8,,
300042502,Confirmada,False,Parcial,LEVIS-AGOSTO URUGUAY,,05/06/2026,05/06/2026,Depósito Terminado,soledad,20,LE3953MNMN4,,Levis 3953-W003 Low Cut Sport 2P Mn/Mn 4,Levis,10.0000,0.0000,10.0000,uni,0.0000,0E-8,,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,1,PU8380NENE4,e4-938380-01,Puma 8380-01 Women Sock 2P Ne/Ne 4,Puma,6.0000,0.0000,6.0000,uni,5897.0000,35382.00000000,30 dias 8% emb 1 y emb 3,"<Notas>
  <Nota>
    <CUIT>20-143077611-4</CUIT>
    <Cliente>LONGHI MARCELO</Cliente>
    <Direccion>CONCORDIA-ERIOS</Direccion>
    <Telefono />
    <Expreso>NICOLAS GORGONE  </Expreso>
    <DireccionExpreso />
    <Notas>30 dias 8% emb 1 y emb 3</Notas>
  </Nota>
</Notas>"
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,2,PU8380BLBL4,e4-938380-02,Puma 8380-02 Women Sock 2P Bl/Bl 4,Puma,6.0000,0.0000,6.0000,uni,5897.0000,35382.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,3,PU8380GMGM4,e4-938380-03,Puma 8380-03 Women Sock 2P Gm/Gm 4,Puma,6.0000,0.0000,6.0000,uni,5897.0000,35382.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,4,PU1015BLBLBL4,n99-906978/07,Puma 6978-07 Quarter 3P Bl/Bl/Bl 4,Puma,6.0000,0.0000,6.0000,uni,6666.2000,39997.20000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,5,PU1015NENENE4,o0-906978/03,Puma 6978-03 Quarter 3P Ne/Ne/Ne 4,Puma,6.0000,0.0000,6.0000,uni,6666.2000,39997.20000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,6,PU1015BLNEGM4,o0-906978/21,Puma 6978-21 Quarter 3P Bl/Ne/Gm 4,Puma,6.0000,0.0000,6.0000,uni,6666.2000,39997.20000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,7,PU681BLNEGM5,o2-906978/21,PUMA 6978-21 Quarter 3P Bl/Ne/Gm 5,Puma,12.0000,0.0000,12.0000,uni,6666.2000,79994.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,8,PU1015RSBLGM4,o4-906978/08,Puma 6978-08 Quarter 3P Rs/Bl/Gm 4,Puma,6.0000,0.0000,6.0000,uni,6666.2000,39997.20000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,9,PU504BLNEGM5,p1-906807/15,PUMA 6807-15 Inv. Sneakers 3P Bl/Ne/Gm 5,Puma,12.0000,0.0000,12.0000,uni,6153.4000,73840.80000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,10,PU1025RSBLGM4,p13-906807/20,Puma 6807-20 Inv. Sneaker 3P Rs/Bl/Gm 4,Puma,6.0000,0.0000,6.0000,uni,6153.4000,36920.40000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,11,PU595BLBLBL5,q1-7312-892574/01,PUMA 6110-01 Sport 3P Bl/Bl/Bl 5,Puma,6.0000,0.0000,6.0000,uni,7179.0000,43074.00000000,30 dias 8% emb 1 y emb 3,
300042555,Confirmada,False,Pendiente,LONGHI MARCELO,20-143077611-4,29/06/2026,26/06/2026,Depósito Terminado,pu-nea,12,PU595GMM4NE5,q2-7312-892574/02,PUMA 2574-02 Sport 3P Gm/M4/Ne 5,Puma,12.0000,0.0000,12.0000,uni,7179.0000,86148.00000000,30 dias 8% emb 1 y emb 3,
